"name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","lifeStage","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http://unknown.org/captive","identificationID","iucnRedListCategory","occurrenceRemarks","informationWithheld","distanceFromCentroidInMeters","sex","identificationRemarks","individualCount","vernacularName","locality","higherClassification","samplingProtocol","eventID","dataGeneralizations","footprintWKT","elevation","elevationAccuracy","datasetID","http://unknown.org/language","municipality","originalNameUsage","county","identificationVerificationStatus","nameAccordingTo","occID"
"Salamandra salamandra terrestris Lacépède, 1788",0.719656,47.335979,"cdc,cdround","gbif","4522694096","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T16:47:47.320+00:00",471,"HUMAN_OBSERVATION","PRESENT","Adult",5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-11T00:42:29",4,"EUROPE","Centre",2024,2,10,2024-02-10,41,41,"2024-03-05T09:42:19.000+00:00","2024-07-09T16:47:47.320+00:00","https://www.inaturalist.org/observations/198950937","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Benjamin Monod-Broca","Benjamin Monod-Broca","WGS84","Amphibia","FR","EUROPE","France","NORTH_AMERICA","Benjamin Monod-Broca","198950937","benjaminmb","2024-02-10 23:43:15","37170 Chambray-lès-Tours, France","Observations","4522694096","https://www.inaturalist.org/observations/198950937","702803","198950937","iNaturalist","23:43:15+01:00","wild","450390704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336
"Salamandra salamandra (Linnaeus, 1758)",1.711928,41.479678,"cdc,cdround","gbif","4522721453","Salamandra salamandra (Linnaeus, 1758)","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:12:56.729+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-11T08:40:00",977,"EUROPE","Cataluña",2024,2,10,2024-02-10,41,41,"2024-02-17T08:48:49.000+00:00","2024-07-09T17:12:56.729+00:00","https://www.inaturalist.org/observations/198982008","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Cristobal Jimenez","Cristobal Jimenez","WGS84","Amphibia","ES","EUROPE","Spain","NORTH_AMERICA","Cristobal Jimenez","198982008","cristobaljj","2024/02/10 1:26 PM","Barcelona, España","Observations","4522721453","https://www.inaturalist.org/observations/198982008","27726","198982008","iNaturalist","13:26:00+01:00","wild","450478082","LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337
"Salamandra salamandra terrestris Lacépède, 1788",-0.599478,47.482813,"cdc,cdround","gbif","4522720609","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T16:45:44.830+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-11T08:42:48",43,"EUROPE","Pays de la Loire",2024,2,10,2024-02-10,41,41,"2024-03-05T09:42:24.000+00:00","2024-07-09T16:45:44.830+00:00","https://www.inaturalist.org/observations/198982136","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","nicolas-burnel","nicolas-burnel","WGS84","Amphibia","FR","EUROPE","France","NORTH_AMERICA","nicolas-burnel","198982136","nicolas-burnel","2024-02-10 22:08:37+01:00","Les parcs Saint Nicolas, Angers, Pays de la Loire, FR","Observations","4522720609","https://www.inaturalist.org/observations/198982136","702803","198982136","iNaturalist","22:08:37+01:00","wild","450478488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338
"Salamandra salamandra terrestris Lacépède, 1788",-0.598137,47.482947,"cdc,cdround","gbif","4522724404","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:12:41.807+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-11T08:43:07",4,"EUROPE","Pays de la Loire",2024,2,10,2024-02-10,41,41,"2024-03-05T09:42:25.000+00:00","2024-07-09T17:12:41.807+00:00","https://www.inaturalist.org/observations/198982147","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","nicolas-burnel","nicolas-burnel","WGS84","Amphibia","FR","EUROPE","France","NORTH_AMERICA","nicolas-burnel","198982147","nicolas-burnel","2024-02-10 22:16:51+01:00","Les parcs Saint Nicolas, Angers, Pays de la Loire, FR","Observations","4522724404","https://www.inaturalist.org/observations/198982147","702803","198982147","iNaturalist","22:16:51+01:00","wild","450478535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339
"Salamandra salamandra (Linnaeus, 1758)",23.197967,41.352927,"cdc,cdround","gbif","4522750334","Salamandra salamandra (Linnaeus, 1758)","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:12:22.416+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-11T08:47:44",27816,"EUROPE","Blagoevgrad",2024,2,11,2024-02-11,42,42,"2024-02-12T18:46:39.000+00:00","2024-07-09T17:12:22.416+00:00","https://www.inaturalist.org/observations/198982369","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Salza Palpurina","Salza Palpurina","WGS84","Amphibia","BG","EUROPE","Bulgaria","NORTH_AMERICA","Salza Palpurina","198982369","spalp","2024-02-11 10:35:25",NA,"Observations","4522750334","https://www.inaturalist.org/observations/198982369","27726","198982369","iNaturalist","10:35:25+02:00","wild","450479204","LC",NA,"Coordinate uncertainty increased to 27816m at the request of the observer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340
"Salamandra salamandra (Linnaeus, 1758)",23.072193,41.217356,"cdc,cdround,cucdmis","gbif","4522733444","Salamandra salamandra (Linnaeus, 1758)","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:11:10.902+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-11T09:03:49",27816,"EUROPE","Blagoevgrad",2024,2,11,2024-02-11,42,42,"2024-02-12T18:47:35.000+00:00","2024-07-09T17:11:10.902+00:00","https://www.inaturalist.org/observations/198983006","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Salza Palpurina","Salza Palpurina","WGS84","Amphibia","BG","EUROPE","Bulgaria","NORTH_AMERICA","Salza Palpurina","198983006","spalp","2024-02-11 11:02:47",NA,"Observations","4522733444","https://www.inaturalist.org/observations/198983006","27726","198983006","iNaturalist","11:02:47+02:00","wild","450481227","LC",NA,"Coordinate uncertainty increased to 27816m at the request of the observer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341
"Salamandra salamandra terrestris Lacépède, 1788",0.719713,47.335878,"cdc,cdround","gbif","4522716700","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:12:41.808+00:00",471,"HUMAN_OBSERVATION","PRESENT","Adult",5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-11T09:08:58",4,"EUROPE","Centre",2024,2,10,2024-02-10,41,41,"2024-03-05T09:39:18.000+00:00","2024-07-09T17:12:41.808+00:00","https://www.inaturalist.org/observations/198983175","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Benjamin Monod-Broca","Benjamin Monod-Broca","WGS84","Amphibia","FR","EUROPE","France","NORTH_AMERICA","Benjamin Monod-Broca","198983175","benjaminmb","2024-02-10 23:44:23","37170 Chambray-lès-Tours, France","Observations","4522716700","https://www.inaturalist.org/observations/198983175","702803","198983175","iNaturalist","23:44:23+01:00","wild","450481778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342
"Salamandra salamandra terrestris Lacépède, 1788",0.719706,47.335877,"cdc,cdround","gbif","4522784369","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:12:34.802+00:00",471,"HUMAN_OBSERVATION","PRESENT","Larva",5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-11T09:09:43",4,"EUROPE","Centre",2024,2,10,2024-02-10,41,41,"2024-03-05T09:39:17.000+00:00","2024-07-09T17:12:34.802+00:00","https://www.inaturalist.org/observations/198983228","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Benjamin Monod-Broca","Benjamin Monod-Broca","WGS84","Amphibia","FR","EUROPE","France","NORTH_AMERICA","Benjamin Monod-Broca","198983228","benjaminmb","2024-02-10 23:44:49","37170 Chambray-lès-Tours, France","Observations","4522784369","https://www.inaturalist.org/observations/198983228","702803","198983228","iNaturalist","23:44:49+01:00","wild","450481895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343
"Salamandra salamandra terrestris Lacépède, 1788",0.719477,47.335759,"cdc,cdround","gbif","4522797537","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T16:46:35.380+00:00",471,"HUMAN_OBSERVATION","PRESENT","Larva",5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-11T09:10:19",4,"EUROPE","Centre",2024,2,10,2024-02-10,41,41,"2024-03-05T09:39:17.000+00:00","2024-07-09T16:46:35.380+00:00","https://www.inaturalist.org/observations/198983246","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Benjamin Monod-Broca","Benjamin Monod-Broca","WGS84","Amphibia","FR","EUROPE","France","NORTH_AMERICA","Benjamin Monod-Broca","198983246","benjaminmb","2024-02-10 23:45:08","37170 Chambray-lès-Tours, France","Observations","4522797537","https://www.inaturalist.org/observations/198983246","702803","198983246","iNaturalist","23:45:08+01:00","wild","450481967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344
"Salamandra salamandra terrestris Lacépède, 1788",0.719516,47.335879,"cdc,cdround","gbif","4522754678","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:14:02.126+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-11T09:12:27",4,"EUROPE","Centre",2024,2,10,2024-02-10,41,41,"2024-03-05T09:39:15.000+00:00","2024-07-09T17:14:02.126+00:00","https://www.inaturalist.org/observations/198983364","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Benjamin Monod-Broca","Benjamin Monod-Broca","WGS84","Amphibia","FR","EUROPE","France","NORTH_AMERICA","Benjamin Monod-Broca","198983364","benjaminmb","2024-02-10 23:48:09","37170 Chambray-lès-Tours, France","Observations","4522754678","https://www.inaturalist.org/observations/198983364","702803","198983364","iNaturalist","23:48:09+01:00","wild","450482268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345
"Salamandra salamandra terrestris Lacépède, 1788",0.719516,47.335879,"cdc,cdround","gbif","4522724411","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:12:22.421+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-11T09:13:24",NA,"EUROPE","Centre",2024,2,10,2024-02-10,41,41,"2024-03-05T09:39:11.000+00:00","2024-07-09T17:12:22.421+00:00","https://www.inaturalist.org/observations/198983397","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Benjamin Monod-Broca","Benjamin Monod-Broca","WGS84","Amphibia","FR","EUROPE","France","NORTH_AMERICA","Benjamin Monod-Broca","198983397","benjaminmb","2024-02-10 23:48:36","37170 Chambray-lès-Tours, France","Observations","4522724411","https://www.inaturalist.org/observations/198983397","702803","198983397","iNaturalist","23:48:36+01:00","wild","450482389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346
"Salamandra salamandra terrestris Lacépède, 1788",0.719653,47.335991,"cdc,cdround","gbif","4522746543","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:12:43.822+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-11T09:13:54",4,"EUROPE","Centre",2024,2,10,2024-02-10,41,41,"2024-03-05T09:39:11.000+00:00","2024-07-09T17:12:43.822+00:00","https://www.inaturalist.org/observations/198983415","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Benjamin Monod-Broca","Benjamin Monod-Broca","WGS84","Amphibia","FR","EUROPE","France","NORTH_AMERICA","Benjamin Monod-Broca","198983415","benjaminmb","2024-02-10 23:50:48","37170 Chambray-lès-Tours, France","Observations","4522746543","https://www.inaturalist.org/observations/198983415","702803","198983415","iNaturalist","23:50:48+01:00","wild","450482454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347
"Salamandra salamandra terrestris Lacépède, 1788",0.719597,47.335817,"cdc,cdround","gbif","4522750344","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T16:46:42.107+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-11T09:15:59",4,"EUROPE","Centre",2024,2,10,2024-02-10,41,41,"2024-03-05T09:39:11.000+00:00","2024-07-09T16:46:42.107+00:00","https://www.inaturalist.org/observations/198983579","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Benjamin Monod-Broca","Benjamin Monod-Broca","WGS84","Amphibia","FR","EUROPE","France","NORTH_AMERICA","Benjamin Monod-Broca","198983579","benjaminmb","2024-02-10 23:51:14","Indre-et-Loire, Centre, FR","Observations","4522750344","https://www.inaturalist.org/observations/198983579","702803","198983579","iNaturalist","23:51:14+01:00","wild","450482833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348
"Salamandra salamandra terrestris Lacépède, 1788",0.719597,47.335817,"cdc,cdround","gbif","4522784372","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:12:40.283+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-11T09:16:35",4,"EUROPE","Centre",2024,2,10,2024-02-10,41,41,"2024-03-05T09:39:10.000+00:00","2024-07-09T17:12:40.283+00:00","https://www.inaturalist.org/observations/198983598","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Benjamin Monod-Broca","Benjamin Monod-Broca","WGS84","Amphibia","FR","EUROPE","France","NORTH_AMERICA","Benjamin Monod-Broca","198983598","benjaminmb","2024-02-10 23:51:32","37170 Chambray-lès-Tours, France","Observations","4522784372","https://www.inaturalist.org/observations/198983598","702803","198983598","iNaturalist","23:51:32+01:00","wild","450482910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349
"Salamandra salamandra terrestris Lacépède, 1788",0.7196,47.335938,"cdc,cdround","gbif","4522774445","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T16:46:39.450+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-11T09:17:32",4,"EUROPE","Centre",2024,2,10,2024-02-10,41,41,"2024-03-05T09:39:09.000+00:00","2024-07-09T16:46:39.450+00:00","https://www.inaturalist.org/observations/198983662","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Benjamin Monod-Broca","Benjamin Monod-Broca","WGS84","Amphibia","FR","EUROPE","France","NORTH_AMERICA","Benjamin Monod-Broca","198983662","benjaminmb","2024-02-10 23:54:25","37170 Chambray-lès-Tours, France","Observations","4522774445","https://www.inaturalist.org/observations/198983662","702803","198983662","iNaturalist","23:54:25+01:00","wild","450483053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350
"Salamandra salamandra (Linnaeus, 1758)",10.848213,50.514314,"cdc,cdround","gbif","4522739410","Salamandra salamandra (Linnaeus, 1758)","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:13:00.962+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-11T09:17:49",35,"EUROPE","Thüringen",2024,2,11,2024-02-11,42,42,"2024-02-18T11:32:18.000+00:00","2024-07-09T17:13:00.962+00:00","https://www.inaturalist.org/observations/198983677","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","langenbachlinde","langenbachlinde","WGS84","Amphibia","DE","EUROPE","Germany","NORTH_AMERICA","langenbachlinde","198983677","langenbachlinde","2024-02-11 09:52:08+01:00","Straße am Berg, Schleusegrund, Thüringen, DE","Observations","4522739410","https://www.inaturalist.org/observations/198983677","27726","198983677","iNaturalist","09:52:08+01:00","wild","450483093","LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351
